tc,area,pop,pden,wden,urb,paper,glass,metal,plastic,msw_so,msw_un,msw,sor,geo,roads,s_wteregio,s_landfill
93.98000336,50.70000076,1355,26.72583771,11654.75293,3,11.59967236,9.346822453,1.273489751,8.934059462,417286,173610,590896,70.62,3,40,18.53964043,11.31804276
135.9600067,6.630000114,2790,420.8144836,117270.8906,3,12.96208647,12.81019053,0.143407253,2.463003501,592986,184520,777506,76.27,1,20,0,76.68603516
82.33000183,9.090000153,1136,124.972496,38322.22266,3,14.57446412,21.40927633,3.667299174,1.933118798,233079,86540,319619,72.92,3,29,9.898176193,11.29678535
84.5,11.14999962,624,55.96412659,16120.80762,3,14.00301535,14.97827502,1.959977079,3.348039188,87901,91846,179747,48.9,3,8,38.50149155,4.551429749
183.1199951,18.23999977,678,37.17105484,16366.22852,3,13.88014203,6.978426906,1.573428916,10.76946268,228337,64964,293301,77.85,2,77,0,42.47533035
79.19000244,19.12000084,1607,84.04811096,30516.47266,3,12.95256866,10.87021723,5.444277818,6.663353186,544115,39360,583475,93.25,3,6,9.898176193,11.29678535
66.55999756,53.61000061,680,12.68420029,2973.512451,3,3.889341948,15.67028417,2.774606361,17.65698513,120110,29580,149690,80.24,1,75,27.87697983,3.602712631
117.6999969,6.880000114,529,76.889534,19853.19727,3,8.448641921,13.14371477,0.00064646,7.316787466,50010,86580,136590,36.61,1,29,5.633979797,56.75167847
114.5500031,16.18000031,3604,222.7441254,95250.1875,2,8.89272153,13.36925461,2.508519623,5.101521723,1219024,322124,1541148,79.1,3,25,38.50149155,4.551429749
112.0999985,28.63999939,1467,51.22206879,10007.33301,3,7.405184746,8.065315237,0.000261331,0.000282963,122090,164520,286610,42.6,1,68,5.414739132,32.84535599
133.6399994,56.41999817,3845,68.14959717,22072.13867,3,8.725538219,6.408042977,0.40632453,7.908874096,631750,587940,1219690,51.8,1,77,0,76.68603516
192.0399933,206.2100067,17425,84.50123596,38712.69531,2,18.14939224,4.706897016,5.276047875,5.524164328,5583215,2399730,7982945,69.94,1,400,5.414739132,32.84535599
129.0399933,45.47000122,1601,35.21002579,9089.245117,3,6.494260661,10.42130427,1.866011111,5.598033333,291088,122200,413288,70.43,1,94,0,37.24168015
115.25,17.75,1081,60.90140915,14957.18262,3,12.95340691,14.46758823,1.312290482,8.350220347,176050,89440,265490,66.31,1,15,27.87697983,3.602712631
145.25,70.44999695,1708,24.24414635,4742.086914,3,7.944204981,19.22294061,1.160201149,7.383860153,239760,91960,331720,72.28,1,123,27.87697983,3.602712631
136.1300049,5.150000095,2821,547.7669678,246134.75,2,11.35852647,9.402852964,3.71E-05,5.348715756,915861,308973,1224834,74.77,3,30,24.46764946,23.11911392
150.3800049,47.33000183,3479,73.50517273,35197.33594,3,9.971426685,9.166151427,1.174447292,6.537946683,724384,941506,1665890,43.48,3,92,33.10504913,15.23353004
259.2799988,34.66999817,812,23.42082596,14297.23145,3,3.04871037,5.007212242,0.668771498,2.548997851,174784,320901,495685,35.26,3,70,0,16.86346436
140.7100067,62.24000168,3118,50.09640121,12759.47949,3,7.924195681,3.175722471,0.386199081,5.647547693,439180,354970,794150,55.3,1,57,0,76.68603516
529.6599731,18.87999916,107,5.66737318,3511.546875,3,5.445111466,9.5613744,3.724094241,2.699930616,18538,47760,66298,27.96,3,35,0,16.86346436
209.2899933,21.36000061,735,34.41011047,13305.29004,3,11.30080471,6.373306216,1.688593636,11.45597658,230468,48758,279226,82.54,2,15,0,42.47533035
201.9700012,32.79999924,1099,33.5060997,16437.31836,3,13.48155595,7.417127892,1.362344754,13.47951568,396631,114364,510995,77.62,2,45,0,42.47533035
224.4199982,23.96999931,1166,48.64413834,23307.13477,3,11.37143082,7.297842025,1.786379128,14.43100782,423683,125027,548710,77.21,2,60,0,42.47533035
216.2400055,27.03000069,2458,90.93599701,34334.8125,3,12.03400606,3.067333283,1.166399086,5.934897152,406470,521600,928070,43.8,2,45,12.07579041,31.49303818
139.5,6.769999981,1235,182.4224548,111588.0391,3,14.91426975,8.514251752,4.764173983,4.213377175,484511,270940,755451,64.14,3,9,38.50149155,4.551429749
169.5200043,124.2799988,15453,124.3402023,55208.12891,2,11.01996337,7.780779815,0.931606499,5.747918824,4566096,2247280,6813376,67.02,2,450,0,48.26402283
160.6399994,43.49000168,2895,66.56702423,25926.9707,3,14.82310538,11.10535633,0.783990975,6.565480984,845504,282060,1127564,74.99,2,78,11.05105972,11.28596973
263.4200134,102.6900024,1414,13.76959705,5662.868652,3,8.880520017,4.400880451,1.906727198,7.019535012,404298,177222,581520,69.52,2,20,12.07579041,31.49303818
96.11000061,1.549999952,1109,715.4838867,412360.6563,2,10.8940029,6.286385704,0.494399672,3.373182573,444458,194701,639159,69.54,3,11,38.50149155,4.551429749
172.5800018,26.89999962,2080,77.32341766,26005.94922,3,9.938389845,6.272228258,0.808222311,7.360483733,493160,197270,690430,71.43,1,33,0,76.68603516
139.0299988,10.10000038,1579,156.3366241,65596.03906,3,13.86071364,10.84193685,2.683239751,8.35325726,467070,179440,646510,72.24,1,53,27.87697983,3.602712631
151.9299927,35.15999985,1661,47.24118423,10795.79102,3,12.46693714,16.99773434,0.656251647,3.003582907,256460,123120,379580,67.56,1,38,5.633979797,56.75167847
170.5899963,26.13999939,2083,79.68630981,22271.23242,3,13.05460604,12.42764141,5.91408008,10.91777316,433430,148740,582170,74.45,1,10,0,76.68603516
171.7700043,72.69999695,1195,16.43741417,8503.796875,3,5.273152536,8.329478217,1.876336485,3.998052492,189306,413840,603146,31.39,3,147,33.10504913,15.23353004
154,75.55000305,3403,45.04301453,33241.74609,3,9.717553538,10.46004362,1.12685523,3.914965832,1111674,1399740,2511414,44.26,3,224,33.10504913,15.23353004
106.1600037,3.440000057,3013,875.8720703,393660.1563,2,9.465429914,14.35248056,1.336591367,5.881740463,1179666,174525,1354191,87.11,3,8,38.50149155,4.551429749
178.7200012,61.49000168,1557,25.32118988,8470.807617,3,11.30013247,10.86278726,0.493597251,4.482500432,284670,236200,520870,54.65,1,135,4.046452045,45.41190338
165.3999939,10.56000042,378,35.79545212,17080.87109,3,10.07406832,11.01045605,0.000229523,6.874604987,73751,104123,177874,41.46,3,38,24.46764946,23.11911392
150.6600037,11.89000034,3407,286.5433044,94347.9375,2,13.70479686,11.31577282,4.19E-05,7.829402289,733803,387614,1121417,65.44,3,22,24.46764946,23.11911392
194.5099945,48.52999878,1860,38.32680893,14241.76855,3,7.005250646,3.765012957,1.339500805,7.284928229,315053,376100,691153,45.58,2,96,12.07579041,31.49303818
187.6699982,3.220000029,686,213.0434723,79825.77344,2,6.057446535,9.516065655,1.056259945,6.721159046,162799,94240,257039,63.34,1,14,27.87697983,3.602712631
169.1900024,263.4500122,5100,19.35851097,5992.734375,3,12.45760983,6.798261449,0.412975539,0.804542224,914686,664100,1578786,57.94,1,580,5.414739132,32.84535599
119.7699966,12.40999985,209,16.8412571,6013.69873,3,10.07637679,10.51855822,4.392335522,4.050649873,33219,41411,74630,44.51,3,34,38.50149155,4.551429749
199.1699982,192.0599976,36674,190.9507446,70932.125,2,16.40052311,9.272239816,1.488649089,7.478699609,10133324,3489900,13623224,74.38,1,430,8.904969215,39.5241394
189.3500061,34.79000092,1363,39.17792511,15194.88281,3,6.385562681,3.026880805,1.077502223,5.856648317,153630,375000,528630,29.06,2,11,12.07579041,31.49303818
196.9100037,24.46999931,2014,82.30486298,26101.75781,3,9.155954972,5.889997025,0.713939033,7.568380016,417650,160120,577770,72.29,1,43,0,76.68603516
68.36000061,234.1999969,14218,60.70879745,20250.76953,2,8.096813439,6.038716098,0.686946126,4.345598421,2509250,2233480,4742730,52.91,1,191,4.046452045,45.41190338
126.3199997,19.62000084,813,41.43730545,11009.17383,3,6.903703704,14.8412037,4.841203704,3.627777778,77320,138680,216000,35.8,1,49,0,76.68603516
74.80000305,28.29999924,4049,143.0742035,25902.61523,3,11.35538931,15.93819743,1.507549342,9.59314857,395784,334760,730544,54.18,1,207,27.87697983,3.602712631
109.5999985,8.430000305,1366,162.040329,43269.15625,3,7.851759655,11.01549242,0.870986048,5.542289567,198809,155970,354779,56.04,1,20,27.87697983,3.602712631
69.86000061,21.96999931,815,37.09604263,7786.345215,3,8.528871897,12.66177966,0.601522219,3.383489413,106786,64280,171066,62.42,1,55,65.1220932,92.53186035
185.6300049,19.92000008,12403,622.640564,219576.25,2,9.266204827,8.071406248,0.85330018,5.430092052,2359819,2014140,4373959,53.95,1,66,27.87697983,3.602712631
136.5700073,46.50999832,6335,136.2072754,47441.67188,2,17.53310202,12.88186967,1.383677043,7.985408645,1576112,630400,2206512,71.43,1,190.5,27.87697983,3.602712631
119.6299973,21.87999916,1322,60.42047882,12478.79395,3,10.20012013,18.1954028,1.014884484,8.286819321,190576,82460,273036,69.8,1,136,0,37.24168015
143.8399963,5.039999962,3474,689.2857056,224317.4688,2,12.56403906,9.150332579,0.424922162,2.48575927,876720,253840,1130560,77.55,1,38,5.633979797,56.75167847
149.3200073,166.3300018,26378,158.5883484,61489.03125,2,17.03158093,7.327588609,0.125250905,3.387103224,7210971,3016500,10227471,70.51,1,188,0,76.68603516
116.9400024,19.45000076,624,32.08226013,8710.488281,3,7.777758103,9.809997698,3.846675993,7.897579374,90339,79080,169419,53.32,1,66,65.1220932,92.53186035
161.8099976,20.53000069,1927,93.86264038,38348.75781,3,8.918455481,10.33659342,1.532579703,5.309538931,308455,478845,787300,39.18,3,31,0,16.86346436
118.1200027,15.31999969,1041,67.95039368,22971.67188,3,13.37497087,10.82130903,1.351136318,4.550388434,174327,177599,351926,49.54,3,32,38.50149155,4.551429749
86.01000214,29.03000069,5576,192.0771637,79104.375,2,12.76602508,10.29894618,3.237458631,5.250217732,1780540,515860,2296400,77.54,3,37,38.50149155,4.551429749
118.6399994,7.25,2639,364,120194.0703,2,11.39536405,9.758930098,0.145741313,7.460348609,603508,265899,869407,69.42,3,35,24.46764946,23.11911392
181.3300018,43.63999939,577,13.22181511,7406.805664,3,10.78788366,12.83594187,4.923074067,4.794993085,220953,102280,323233,68.36,3,26,9.898176193,11.29678535
74.31999969,23.45000076,1985,84.64818573,16399.70117,3,7.863266532,8.471733585,2.756303745,14.42118922,138433,246140,384573,36,1,99,5.633979797,56.75167847
199.0399933,99.98000336,8422,84.23684692,31630.42578,2,6.957984575,8.45620903,0.126802028,2.604026676,1830810,1331600,3162410,57.89,1,50,0,76.68603516
413.6300049,45.86000061,1298,28.30353165,30228.34766,3,8.380750675,11.44082835,2.811064495,4.154884467,855552,530720,1386272,61.72,3,42,38.50149155,4.551429749
132.1999969,25.07999992,1824,72.72727203,18162.00195,3,8.728811885,11.71452219,1.515687054,9.644722428,338763,116740,455503,74.37,1,30,27.87697983,3.602712631
241.2899933,26.15999985,1459,55.77217102,25031.53711,3,11.39250945,4.341465277,1.666704845,8.400106899,359685,295140,654825,54.93,2,158,12.07579041,31.49303818
109.4700012,24.89999962,2600,104.4176712,32660.80469,3,10.70268329,10.17640245,1.460798225,7.620005558,608214,205040,813254,74.79,1,60,0,76.68603516
143.3800049,7.900000095,518,65.56961823,27371.01172,3,18.55423135,11.94093354,7.380995324,2.700815332,111101,105130,216231,51.38,3,18,38.50149155,4.551429749
109.5400009,4.800000191,545,113.5416641,28366.87305,2,15.59183614,11.3666909,0.999552001,5.337798635,85421,50740,136161,62.74,3,7,38.50149155,4.551429749
132.1100006,79.66999817,3773,47.35785294,23820.24609,3,8.917517978,10.52678449,1.257114312,7.701452081,1176839,720920,1897759,62.01,3,249,33.10504913,15.23353004
83.18000031,3.789999962,819,216.094986,67732.98438,2,9.711423096,10.86876919,4.518752824,4.865450239,151108,105600,256708,58.86,3,8,38.50149155,4.551429749
91.87999725,8.319999695,1736,208.6538544,86655.41406,2,9.380379016,11.63524848,3.294575525,3.836065983,593298,127675,720973,82.29,3,36,38.50149155,4.551429749
157.4900055,28.30999947,390,13.77605152,6597.704102,3,10.21517178,12.56016404,0.000445977,4.681418346,112102,60970,173072,64.77,3,72,17.46755028,4.897195816
94.63999939,22.43000031,2187,97.50334167,48070.21875,2,8.341471784,8.303816957,0.44582945,3.789874932,764835,313380,1078215,70.94,3,16,38.50149155,4.551429749
71.79000092,6.199999809,764,123.2258072,41048.06641,3,8.772956958,12.21620602,2.41966538,3.601600013,174948,79550,254498,68.74,3,4,38.50149155,4.551429749
196.3300018,11.60000038,206,17.75861931,9036.551758,3,5.494924826,6.916355033,0.000376822,4.273830421,38445,64579,103024,37.32,3,30,24.46764946,23.11911392
215.1699982,84.69999695,20677,244.1204376,148111.0156,2,19.47432775,8.358738535,2.310130974,1.934961674,9209984,3094950,12304934,74.85,3,85,18.53964043,11.31804276
212.9900055,11.56000042,9967,862.1972046,342813.125,2,14.9439807,7.056968094,0.406442724,2.377565028,3034180,928740,3962920,76.56,1,49,5.633979797,56.75167847
126.0500031,27.93000031,1207,43.21517944,11803.61621,3,3.961477212,15.25138394,2.341700159,5.444149541,192355,137320,329675,58.35,1,4,27.87697983,3.602712631
153.3099976,82.94999695,7877,94.96082306,31889.89844,2,10.5316401,11.9148653,0.961982288,6.121801693,1884927,760340,2645267,71.26,1,245,27.87697983,3.602712631
143.6199951,83.22000122,35549,427.1689453,145560.7344,2,3.394871782,17.77990212,0.21579114,6.606808153,5266705,6721240,11987945,43.93,1,285,0,76.68603516
80.91999817,30.12000084,2334,77.49003601,18667.89453,3,16.31135544,14.15192156,0.430748546,9.183374031,398367,163910,562277,70.85,1,55,5.633979797,56.75167847
175.1000061,89.56999969,4178,46.64508057,29964.81055,3,13.92318331,6.483471364,1.234561921,5.09700635,1601088,1082860,2683948,59.65,3,312,33.10504913,15.23353004
199.1699982,122.7600021,10511,85.6223526,35884.48828,2,19.48910147,8.660803872,1.515170776,7.952455972,3196390,1183400,4379790,72.98,1,373,8.904969215,39.5241394
132.6000061,141.5700073,1877,13.25845814,6897.152832,3,9.731880422,10.0818287,1.342441342,4.973628422,486832,489598,976430,49.86,2,28,12.07579041,31.49303818
210.2299957,67.63999939,567,8.382614136,4166.114746,3,5.961759571,8.362432398,1.811594203,4.013896578,93676,173900,267576,35.01,3,134,33.10504913,15.23353004
119.7900009,261.8800049,27329,104.3569565,36567.51172,2,11.69366039,10.19743534,0.743888558,4.903793741,6133210,3443090,9576300,64.05,1,328,4.046452045,45.41190338
182.8300018,140.4199982,2182,15.53909683,7008.837891,3,10.01035379,10.55659477,1.673879093,6.504901029,556104,408260,964364,57.67,2,74,0,48.26402283
111.4400024,44.97000122,3031,67.40048981,27923.32617,3,15.78705945,9.196455875,0.939148467,2.844919854,765752,489960,1255712,60.98,3,40,38.50149155,4.551429749
272.3500061,22.23999977,123,5.530575752,2894.694336,3,8.170493026,13.76246544,5.463046382,4.277858896,40158,24220,64378,62.38,3,19,9.898176193,11.29678535
207.0899963,41.06000137,1283,31.24695396,13184.31543,3,9.01638133,8.513931889,1.145289167,5.730140316,235504,301520,537024,43.85,2,81,0,48.26402283
100.9300003,9.199999809,2661,289.2391357,116357.9375,3,12.25799702,6.263749506,3.90446271,8.346341359,870019,200474,1070493,81.27,3,28,38.50149155,4.551429749
167.9100037,3.730000019,424,113.6729202,60773.19141,3,11.59323111,14.44786575,5.700446436,4.324522242,133104,93580,226684,58.72,3,8,38.50149155,4.551429749
153.6799927,99.66000366,1503,15.08127594,6169.706543,3,15.75040699,9.759739003,1.170973518,8.455404612,312974,277470,590444,53.01,3,48,17.46755028,4.897195816
246.3200073,3.109999895,955,307.0739746,145509.0156,2,16.53779945,9.294349804,1.79301841,4.422218932,387653,61250,448903,86.36,3,9,18.53964043,11.31804276
105.1299973,10.77999973,330,30.61224556,10478.66406,3,6.25,6.418201133,1.500531161,5.382436261,44691,68269,112960,39.56,3,20,24.46764946,23.11911392
115.5100021,5.21999979,425,81.41762543,23842.91211,3,9.08725695,11.75478065,0.00028925,5.857303551,97330,27130,124460,78.2,1,52,0,37.24168015
76.91999817,5.53000021,462,83.54430389,24622.42188,3,11.58619879,13.68223146,2.179756467,7.03867452,62472,73690,136162,45.88,3,9,38.50149155,4.551429749
112.7099991,31.5,5638,178.9841309,53427.30078,3,18.58968722,12.35561154,2.249073062,2.932036412,1218610,464350,1682960,72.41,1,335,5.633979797,56.75167847
157.8999939,26.15999985,6742,257.7217102,89327.52344,2,8.408478574,5.853240831,1.595381392,10.94317548,1518848,817960,2336808,65,2,132,11.05105972,11.28596973
224.75,20.29999924,912,44.92610931,19515.41992,3,10.44519554,6.679068969,0.965764092,2.456059753,131043,265120,396163,33.08,3,20,0,16.86346436
205.5299988,13.28999996,689,51.8434906,22272.16016,3,14.62920232,7.037909168,0.905752423,9.009212931,197198,89926,287124,68.68,2,22,0,42.47533035
229.25,84.83999634,4741,55.88166046,28948.95313,3,9.651718282,7.97747095,2.209949475,3.958340883,1555432,881167,2436599,63.84,2,181,12.07579041,31.49303818
124.0800018,63.79999924,4534,71.06583405,40924.25,3,7.567694268,8.062376889,1.861379328,3.421299465,1805037,805930,2610967,69.13,3,174,33.10504913,15.23353004
172.3000031,41.22000122,991,24.04172707,8943.231445,3,5.551215278,1.90890842,0.744086372,3.693576389,64890,303750,368640,17.6,2,30,12.07579041,31.49303818
191.3500061,23.38999939,2035,87.00299835,28787.13281,3,8.606465468,9.219239869,0.655546826,9.213150739,481422,178055,659477,73,2,96,11.05105972,11.28596973
214.9400024,24.56999969,11234,457.2242737,185194.5469,2,9.996417763,12.19876797,0.66031827,2.394076783,2816630,1733600,4550230,61.9,2,56,11.05105972,11.28596973
168.0299988,89.01999664,2290,25.72455788,12353.68457,3,7.696287708,2.043692741,1.176839664,2.649116825,419455,680270,1099725,38.14,2,51,12.07579041,31.49303818
114.4499969,56.5,9367,165.7876129,61403.15234,2,16.55745086,8.88692114,2.340169914,7.186423227,2859958,609320,3469278,82.44,1,168,0,37.24168015
124.6500015,76.72000122,2707,35.28414917,9696.689453,3,8.989017784,7.819956179,8.251986074,6.973908836,395340,348590,743930,53.14,1,63,5.414739132,32.84535599
102.7200012,27.70999908,2091,75.46012878,22230.13477,2,12.99356977,9.354428674,0.41656047,3.515114522,278857,337140,615997,45.27,3,73,38.50149155,4.551429749
210.8000031,10.09000015,124,12.28939533,5024.28125,3,5.099122201,5.446296479,0.000268271,3.343525002,29315,21380,50695,57.83,3,30,0,16.86346436
151.0800018,5.349999905,1152,215.3271027,61830.65625,2,4.694764718,11.37263675,0.888468352,5.654274261,187294,143500,330794,56.62,1,26,27.87697983,3.602712631
99.37999725,16.64999962,878,52.73273468,11908.70898,3,19.15826104,2.922130321,1.192757716,6.977002219,124540,73740,198280,62.81,1,42,5.633979797,56.75167847
136.6300049,24.15999985,1662,68.79138947,20006.00195,3,11.90454024,13.37553921,1.882713176,11.84247277,391265,79320,470585,83.14,1,34,27.87697983,3.602712631
89.90000153,28.77000046,1797,62.46089554,18109.38477,3,7.360937569,11.98832261,1.244896902,7.105470752,309177,211830,521007,59.34,1,87,65.1220932,92.53186035
